chunk_index,entry_threshold,exit_threshold,total_return_pct,avg_return_pct,num_trades,timestamp
188,0.8350478671491146,-1.4961407836526632,-0.02,-0.02,1,2021-01-05 10:51:50
189,1.0350478701293468,-1.6961407866328955,-0.02,-0.02,1,2021-01-05 10:58:05
190,0.8350478671491146,-1.7984837796539068,-0.02,-0.02,1,2021-01-05 11:05:06
191,0.675840687006712,-1.5984837766736746,-0.5091381287719645,-0.16971270959065488,3,2021-01-05 11:11:24
192,0.8758406899869442,-1.7984837796539068,-0.02,-0.02,1,2021-01-05 11:17:17
193,1.0758406929671764,-1.998483782634139,-0.02,-0.02,1,2021-01-05 11:27:00
194,0.8758406899869442,-1.7984837796539068,-0.02,-0.02,1,2021-01-05 11:34:42
195,1.0758406929671764,-1.998483782634139,-0.02,-0.02,1,2021-01-05 11:38:33
196,0.8758406899869442,-1.7984837796539068,-0.02,-0.02,1,2021-01-05 11:44:28
197,0.675840687006712,-1.5984837766736746,-0.02,-0.02,1,2021-01-05 11:49:32
198,0.8758406899869442,-1.3984837736934423,-0.02,-0.02,1,2021-01-05 11:57:13
199,1.0758406929671764,-1.5984837766736746,-0.02,-0.02,1,2021-01-05 12:00:22
200,1.2758406959474087,-1.7984837796539068,-0.02,-0.02,1,2021-01-05 12:01:52
201,1.475840698927641,-1.5984837766736746,0.0,0.0,0,2021-01-05 12:04:11
202,1.2758406959474087,-1.5833137594163418,0.06989145009736887,0.02329715003245629,3,2021-01-05 12:07:31
203,1.0758406929671764,-1.6147914566099644,-0.02,-0.02,1,2021-01-05 12:10:17
204,1.2758406959474087,-1.8147914595901966,-0.02,-0.02,1,2021-01-05 12:15:02
205,1.0758406929671764,-1.6147914566099644,-0.02,-0.02,1,2021-01-05 12:18:52
206,1.2758406959474087,-1.8147914595901966,-0.11993528009382454,-0.023987056018764906,5,2021-01-05 12:21:40
207,1.475840698927641,-2.014791462570429,-0.02,-0.02,1,2021-01-05 12:24:47
208,1.2758406959474087,-2.018811935558915,-0.02,-0.02,1,2021-01-05 12:28:42
209,1.326901365071535,-1.818811932578683,-0.02,-0.02,1,2021-01-05 12:34:07
210,1.5269013680517673,-2.018811935558915,0.0,0.0,0,2021-01-05 12:42:05
211,1.326901365071535,-1.818811932578683,-0.02,-0.02,1,2021-01-05 12:48:13
212,1.5269013680517673,-2.018811935558915,-0.02,-0.02,1,2021-01-05 12:55:22
213,1.7269013710319996,-2.2188119385391474,0.0,0.0,0,2021-01-05 12:59:08
214,1.5269013680517673,-2.4188119415193796,0.0,0.0,0,2021-01-05 13:06:11
215,1.326901365071535,-2.2188119385391474,-0.02,-0.02,1,2021-01-05 13:14:32
216,1.5269013680517673,-2.018811935558915,-0.02,-0.02,1,2021-01-05 13:22:15
217,1.7269013710319996,-2.0564449969679117,0.0,0.0,0,2021-01-05 13:31:21
218,1.5269013680517673,-1.8564449939876795,0.0,0.0,0,2021-01-05 13:37:24
219,1.6397766210138798,-2.0564449969679117,0.0,0.0,0,2021-01-05 13:46:50
220,1.4397766180336475,-2.256444999948144,0.0,0.0,0,2021-01-05 13:54:56
221,1.3355714343488216,-2.456445002928376,-0.02,-0.02,1,2021-01-05 13:59:25
